Year,Season,Rk,Player,Pos,Week,Team,Opp,Att,Yds,YdsPerAtt,TD,Targets,Rec,Yds,TD,Fum,Lost,FantasyPts
2015,REG,17,Jordan Todman,RB,3,PIT,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Dri Archer,RB,3,PIT,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Roosevelt Nix,RB,3,PIT,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Will Johnson,RB,3,PIT,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Dri Archer,RB,4,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Jordan Todman,RB,4,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,23,Roosevelt Nix,RB,4,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,24,Will Johnson,RB,4,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,25,Jordan Todman,RB,5,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,26,Dri Archer,RB,5,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,27,Roosevelt Nix,RB,5,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,28,Will Johnson,RB,5,PIT,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Thomas Rawls,RB,5,SEA,CIN,23,169,7,1,0,0,0,0,0,0,22.90
2015,REG,2,Marshawn Lynch,RB,1,SEA,LAR,18,73,4,0,7,5,31,0,0,0,14.90
2015,REG,3,Thomas Rawls,RB,3,SEA,CHI,16,104,7,0,1,0,0,0,0,0,10.40
2015,REG,4,Marshawn Lynch,RB,2,SEA,GB,15,41,3,0,6,3,21,0,0,0,7.70
2015,REG,5,Fred Jackson,RB,2,SEA,GB,0,0,0,0,2,2,16,1,1,1,6.60
2015,REG,6,Fred Jackson,RB,4,SEA,DET,3,21,7,0,4,2,33,0,0,0,6.40
2015,REG,7,Thomas Rawls,RB,4,SEA,DET,17,48,3,0,1,1,-1,0,0,0,5.20
2015,REG,8,Fred Jackson,RB,5,SEA,CIN,2,5,3,0,3,3,29,0,0,0,4.90
2015,REG,9,Fred Jackson,RB,1,SEA,LAR,3,13,4,0,1,1,16,0,0,0,3.40
2015,REG,10,Fred Jackson,RB,3,SEA,CHI,2,13,7,0,2,2,9,0,0,0,3.20
2015,REG,11,Marshawn Lynch,RB,3,SEA,CHI,5,14,3,0,1,1,9,0,0,0,2.80
2015,REG,12,Thomas Rawls,RB,1,SEA,LAR,2,5,3,0,0,0,0,0,0,0,0.50
2015,REG,13,Rod Smith,RB,5,SEA,CIN,2,5,3,0,0,0,0,0,0,0,0.50
2015,REG,14,Derrick Coleman,RB,2,SEA,GB,0,0,0,0,1,1,0,0,0,0,0.50
2015,REG,15,Derrick Coleman,RB,1,SEA,LAR,1,2,2,0,0,0,0,0,0,0,0.20
2015,REG,16,Thomas Rawls,RB,2,SEA,GB,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Derrick Coleman,RB,3,SEA,CHI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Will Tukuafu,RB,3,SEA,CHI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Will Tukuafu,RB,4,SEA,DET,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Derrick Coleman,RB,4,SEA,DET,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,21,Will Tukuafu,RB,5,SEA,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,22,Derrick Coleman,RB,5,SEA,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Carlos Hyde,RB,1,SF,MIN,26,168,7,2,2,2,14,0,0,0,31.20
2015,REG,2,Carlos Hyde,RB,5,SF,NYG,21,93,4,1,5,1,4,0,0,0,16.20
2015,REG,3,Carlos Hyde,RB,2,SF,PIT,13,43,3,0,4,4,18,0,0,0,8.10
2015,REG,4,Carlos Hyde,RB,3,SF,ARI,15,51,3,0,1,1,10,0,0,0,6.60
2015,REG,5,Bruce Miller,RB,5,SF,NYG,0,0,0,0,2,2,23,0,0,0,3.30
2015,REG,6,Mike Davis,RB,2,SF,PIT,7,14,2,0,4,2,4,0,0,0,2.80
2015,REG,7,Carlos Hyde,RB,4,SF,GB,8,20,3,0,1,1,2,0,0,0,2.70
2015,REG,8,Mike Davis,RB,3,SF,ARI,7,6,1,0,3,1,5,0,0,0,1.60
2015,REG,9,Bruce Miller,RB,2,SF,PIT,0,0,0,0,2,1,7,0,0,0,1.20
2015,REG,10,Reggie Bush,RB,4,SF,GB,1,0,0,0,3,1,6,0,0,0,1.10
2015,REG,11,Jarryd Hayne,RB,5,SF,NYG,2,9,5,0,0,0,0,0,0,0,0.90
2015,REG,12,Reggie Bush,RB,1,SF,MIN,2,8,4,0,1,0,0,0,0,0,0.80
2015,REG,13,Jarryd Hayne,RB,1,SF,MIN,4,13,3,0,1,1,7,0,1,1,0.50
2015,REG,14,Jarryd Hayne,RB,2,SF,PIT,2,3,2,0,0,0,0,0,0,0,0.30
2015,REG,15,Bruce Miller,RB,1,SF,MIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Jarryd Hayne,RB,3,SF,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Bruce Miller,RB,3,SF,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Jarryd Hayne,RB,4,SF,GB,0,0,0,0,0,0,0,0,1,0,0.00
2015,REG,19,Bruce Miller,RB,4,SF,GB,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Reggie Bush,RB,5,SF,NYG,1,-1,-1,0,0,0,0,0,0,0,-0.10
2015,REG,1,Doug Martin,RB,5,TB,JAX,24,123,5,2,3,3,35,1,0,0,35.30
2015,REG,2,Doug Martin,RB,4,TB,CAR,20,106,5,1,5,5,37,0,0,0,22.80
2015,REG,3,Charles Sims,RB,5,TB,JAX,12,51,4,0,4,4,85,0,0,0,15.60
2015,REG,4,Charles Sims,RB,4,TB,CAR,6,23,4,0,5,3,30,1,0,0,12.80
2015,REG,5,Charles Sims,RB,3,TB,HOU,6,11,2,0,2,2,41,1,0,0,12.20
2015,REG,6,Doug Martin,RB,2,TB,NO,21,78,4,0,2,2,20,0,1,1,8.80
2015,REG,7,Charles Sims,RB,2,TB,NO,8,38,5,0,3,3,14,0,0,0,6.70
2015,REG,8,Doug Martin,RB,1,TB,TEN,11,52,5,0,1,1,2,0,0,0,5.90
2015,REG,9,Doug Martin,RB,3,TB,HOU,14,46,3,0,0,0,0,0,0,0,4.60
2015,REG,10,Charles Sims,RB,1,TB,TEN,5,12,2,0,5,2,23,0,0,0,4.50
2015,REG,11,Bobby Rainey,RB,1,TB,TEN,3,10,3,0,1,1,4,0,0,0,1.90
2015,REG,12,Bobby Rainey,RB,2,TB,NO,0,0,0,0,1,1,8,0,0,0,1.30
2015,REG,13,Jorvorskie Lane,RB,1,TB,TEN,1,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Jorvorskie Lane,RB,2,TB,NO,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Bobby Rainey,RB,3,TB,HOU,0,0,0,0,0,0,0,0,2,0,0.00
2015,REG,16,Jorvorskie Lane,RB,3,TB,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Bobby Rainey,RB,4,TB,CAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Jorvorskie Lane,RB,4,TB,CAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Bobby Rainey,RB,5,TB,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Jorvorskie Lane,RB,5,TB,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Bishop Sankey,RB,1,TEN,TB,12,74,6,1,3,2,12,1,1,0,21.60
2015,REG,2,Dexter McCluster,RB,2,TEN,CLE,10,98,10,0,4,4,26,0,0,0,14.40
2015,REG,3,Antonio Andrews,RB,5,TEN,BUF,7,9,1,1,4,3,45,0,0,0,12.90
2015,REG,4,Antonio Andrews,RB,3,TEN,IND,12,49,4,1,2,1,12,0,0,0,12.60
2015,REG,5,Jalston Fowler,RB,3,TEN,IND,4,9,2,1,0,0,0,0,0,0,6.90
2015,REG,6,Bishop Sankey,RB,5,TEN,BUF,7,20,3,0,3,3,23,0,1,0,5.80
2015,REG,7,Bishop Sankey,RB,3,TEN,IND,5,10,2,0,2,2,31,0,0,0,5.10
2015,REG,8,Dexter McCluster,RB,3,TEN,IND,5,7,1,0,2,1,35,0,0,0,4.70
2015,REG,9,Bishop Sankey,RB,2,TEN,CLE,12,42,4,0,2,0,0,0,0,0,4.20
2015,REG,10,Jalston Fowler,RB,2,TEN,CLE,1,3,3,0,1,1,19,0,0,0,2.70
2015,REG,11,Dexter McCluster,RB,5,TEN,BUF,8,20,3,0,1,1,-2,0,0,0,2.30
2015,REG,12,Terrance West,RB,1,TEN,TB,13,41,3,0,0,0,0,0,1,1,2.10
2015,REG,13,Dexter McCluster,RB,1,TEN,TB,2,8,4,0,0,0,0,0,0,0,0.80
2015,REG,14,Jalston Fowler,RB,1,TEN,TB,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Jalston Fowler,RB,5,TEN,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Terrance West,RB,2,TEN,CLE,3,10,3,0,0,0,0,0,1,1,-1.00
2015,REG,1,Matt Jones,RB,2,WAS,LAR,19,123,7,2,3,3,23,0,1,1,26.10
2015,REG,2,Chris Thompson,RB,3,WAS,NYG,2,29,15,0,11,8,57,1,1,0,18.60
2015,REG,3,Alfred Morris,RB,1,WAS,MIA,25,121,5,0,0,0,0,0,0,0,12.10
2015,REG,4,Matt Jones,RB,5,WAS,ATL,11,20,2,1,2,1,17,0,0,0,10.20
2015,REG,5,Chris Thompson,RB,4,WAS,PHI,6,53,9,0,3,2,24,0,0,0,8.70
2015,REG,6,Alfred Morris,RB,2,WAS,LAR,18,59,3,0,2,2,13,0,0,0,8.20
2015,REG,7,Chris Thompson,RB,5,WAS,ATL,3,15,5,0,7,6,33,0,0,0,7.80
2015,REG,8,Alfred Morris,RB,4,WAS,PHI,17,62,4,0,3,2,3,0,0,0,7.50
2015,REG,9,Matt Jones,RB,1,WAS,MIA,6,28,5,0,0,0,0,0,0,0,2.80
2015,REG,10,Alfred Morris,RB,3,WAS,NYG,6,19,3,0,0,0,0,0,0,0,1.90
2015,REG,11,Matt Jones,RB,3,WAS,NYG,11,38,4,0,0,0,0,0,1,1,1.80
2015,REG,12,Alfred Morris,RB,5,WAS,ATL,8,15,2,0,0,0,0,0,0,0,1.50
2015,REG,13,Chris Thompson,RB,2,WAS,LAR,0,0,0,0,1,1,10,0,0,0,1.50
2015,REG,14,Chris Thompson,RB,1,WAS,MIA,3,11,4,0,1,0,0,0,0,0,1.10
2015,REG,15,Matt Jones,RB,4,WAS,PHI,7,11,2,0,0,0,0,0,0,0,1.10
2015,REG,16,Darrel Young,RB,1,WAS,MIA,0,0,0,0,1,1,0,0,0,0,0.50
2015,REG,17,Darrel Young,RB,3,WAS,NYG,1,2,2,0,0,0,0,0,0,0,0.20
2015,REG,18,Darrel Young,RB,2,WAS,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Darrel Young,RB,4,WAS,PHI,1,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Darrel Young,RB,5,WAS,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Chris Johnson,RB,7,ARI,BAL,18,122,7,1,0,0,0,0,0,0,18.20
2015,REG,2,Andre Ellington,RB,10,ARI,SEA,5,61,12,1,4,3,27,0,0,0,16.30
2015,REG,3,Chris Johnson,RB,8,ARI,CLE,30,109,4,0,1,0,0,0,2,2,6.90
2015,REG,4,Andre Ellington,RB,6,ARI,PIT,1,7,7,0,2,2,47,0,0,0,6.40
2015,REG,5,Andre Ellington,RB,7,ARI,BAL,5,21,4,0,4,3,28,0,0,0,6.40
2015,REG,6,Chris Johnson,RB,10,ARI,SEA,25,58,2,0,2,0,0,0,0,0,5.80
2015,REG,7,David Johnson,RB,8,ARI,CLE,1,4,4,0,2,2,44,0,1,0,5.80
2015,REG,8,Chris Johnson,RB,6,ARI,PIT,14,40,3,0,1,1,5,0,0,0,5.00
2015,REG,9,David Johnson,RB,7,ARI,BAL,3,5,2,0,2,2,19,0,0,0,3.40
2015,REG,10,David Johnson,RB,6,ARI,PIT,3,9,3,0,1,1,8,0,1,0,2.20
2015,REG,11,David Johnson,RB,10,ARI,SEA,0,0,0,0,1,1,8,0,0,0,1.30
2015,REG,12,Stepfan Taylor,RB,6,ARI,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Stepfan Taylor,RB,7,ARI,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Andre Ellington,RB,8,ARI,CLE,3,0,0,0,1,0,0,0,0,0,0.00
2015,REG,15,Stepfan Taylor,RB,8,ARI,CLE,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Stepfan Taylor,RB,10,ARI,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Devonta Freeman,RB,6,ATL,NO,13,100,8,1,10,8,56,1,0,0,31.60
2015,REG,2,Devonta Freeman,RB,9,ATL,SF,12,12,1,0,10,8,67,1,0,0,17.90
2015,REG,3,Devonta Freeman,RB,8,ATL,TB,21,88,4,0,8,6,43,0,0,0,16.10
2015,REG,4,Devonta Freeman,RB,7,ATL,TEN,25,116,5,0,3,2,14,0,0,0,14.00
2015,REG,5,Patrick DiMarco,RB,6,ATL,NO,0,0,0,0,3,2,18,0,0,0,2.80
2015,REG,6,Tevin Coleman,RB,8,ATL,TB,3,11,4,0,1,1,10,0,0,0,2.60
2015,REG,7,Tevin Coleman,RB,6,ATL,NO,4,40,10,0,0,0,0,0,1,1,2.00
2015,REG,8,Tevin Coleman,RB,7,ATL,TEN,3,14,5,0,1,0,0,0,0,0,1.40
2015,REG,9,Patrick DiMarco,RB,8,ATL,TB,0,0,0,0,1,1,8,0,0,0,1.30
2015,REG,10,Terron Ward,RB,8,ATL,TB,0,0,0,0,1,1,8,0,0,0,1.30
2015,REG,11,Terron Ward,RB,6,ATL,NO,0,0,0,0,1,1,7,0,0,0,1.20
2015,REG,12,Terron Ward,RB,7,ATL,TEN,0,0,0,0,1,1,7,0,0,0,1.20
2015,REG,13,Tevin Coleman,RB,9,ATL,SF,1,3,3,0,0,0,0,0,0,0,0.30
2015,REG,14,Patrick DiMarco,RB,7,ATL,TEN,1,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Patrick DiMarco,RB,9,ATL,SF,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Terron Ward,RB,9,ATL,SF,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Justin Forsett,RB,6,BAL,SF,17,62,4,0,8,7,39,0,0,0,13.60
2015,REG,2,Justin Forsett,RB,7,BAL,ARI,12,36,3,1,4,3,8,0,0,0,11.90
2015,REG,3,Kyle Juszczyk,RB,7,BAL,ARI,0,0,0,0,5,4,15,1,0,0,9.50
2015,REG,4,Justin Forsett,RB,10,BAL,JAX,14,53,4,0,4,4,11,0,0,0,8.40
2015,REG,5,Justin Forsett,RB,8,BAL,LAC,17,69,4,0,1,1,5,0,0,0,7.90
2015,REG,6,Kyle Juszczyk,RB,10,BAL,JAX,0,0,0,0,5,5,47,0,0,0,7.20
2015,REG,7,Javorius Allen,RB,8,BAL,LAC,4,1,0,0,4,3,30,0,0,0,4.60
2015,REG,8,Kyle Juszczyk,RB,8,BAL,LAC,0,0,0,0,2,1,39,0,0,0,4.40
2015,REG,9,Javorius Allen,RB,7,BAL,ARI,3,25,8,0,1,1,10,0,0,0,4.00
2015,REG,10,Kyle Juszczyk,RB,6,BAL,SF,0,0,0,0,2,2,22,0,0,0,3.20
2015,REG,11,Javorius Allen,RB,10,BAL,JAX,5,19,4,0,2,1,4,0,0,0,2.80
2015,REG,12,Javorius Allen,RB,6,BAL,SF,4,13,3,0,3,1,8,0,0,0,2.60
2015,REG,13,Terrence Magee,RB,6,BAL,SF,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Raheem Mostert,RB,7,BAL,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Raheem Mostert,RB,8,BAL,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Raheem Mostert,RB,10,BAL,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Karlos Williams,RB,9,BUF,MIA,9,110,12,2,0,0,0,0,0,0,23.00
2015,REG,2,LeSean McCoy,RB,9,BUF,MIA,16,112,7,1,2,2,7,0,0,0,18.90
2015,REG,3,LeSean McCoy,RB,10,BUF,NYJ,19,112,6,0,5,5,47,0,0,0,18.40
2015,REG,4,LeSean McCoy,RB,6,BUF,CIN,17,90,5,1,4,2,4,0,0,0,16.40
2015,REG,5,Karlos Williams,RB,10,BUF,NYJ,7,24,3,0,1,1,26,1,0,0,11.50
2015,REG,6,LeSean McCoy,RB,7,BUF,JAX,18,68,4,0,4,2,36,0,1,1,11.40
2015,REG,7,Dan Herron,RB,6,BUF,CIN,0,0,0,0,2,2,17,0,0,0,2.70
2015,REG,8,Dan Herron,RB,7,BUF,JAX,2,9,5,0,1,1,3,0,0,0,1.70
2015,REG,9,Anthony Dixon,RB,6,BUF,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Jerome Felton,RB,6,BUF,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Anthony Dixon,RB,7,BUF,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Jerome Felton,RB,7,BUF,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Anthony Dixon,RB,9,BUF,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Jerome Felton,RB,9,BUF,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Dan Herron,RB,10,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Anthony Dixon,RB,10,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Jerome Felton,RB,10,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Jonathan Stewart,RB,6,CAR,SEA,20,78,4,2,1,1,8,0,0,0,21.10
2015,REG,2,Jonathan Stewart,RB,10,CAR,TEN,22,91,4,1,0,0,0,0,0,0,15.10
2015,REG,3,Mike Tolbert,RB,7,CAR,PHI,3,16,5,1,1,1,2,1,0,0,14.30
2015,REG,4,Jonathan Stewart,RB,8,CAR,IND,24,82,3,1,2,1,1,0,1,1,12.80
2015,REG,5,Jonathan Stewart,RB,7,CAR,PHI,24,125,5,0,1,0,0,0,0,0,12.50
2015,REG,6,Jonathan Stewart,RB,9,CAR,GB,20,66,3,0,2,1,2,0,0,0,7.30
2015,REG,7,Mike Tolbert,RB,8,CAR,IND,0,0,0,0,1,1,40,0,0,0,4.50
2015,REG,8,Fozzy Whittaker,RB,6,CAR,SEA,1,2,2,0,2,2,21,0,0,0,3.30
2015,REG,9,Mike Tolbert,RB,10,CAR,TEN,3,5,2,0,1,1,16,0,0,0,2.60
2015,REG,10,Fozzy Whittaker,RB,9,CAR,GB,2,13,7,0,0,0,0,0,0,0,1.30
2015,REG,11,Mike Tolbert,RB,6,CAR,SEA,3,10,3,0,0,0,0,0,0,0,1.00
2015,REG,12,Mike Tolbert,RB,9,CAR,GB,3,7,2,0,0,0,0,0,0,0,0.70
2015,REG,13,Fozzy Whittaker,RB,8,CAR,IND,1,3,3,0,1,0,0,0,1,0,0.30
2015,REG,14,Cameron Artis-Payne,RB,7,CAR,PHI,1,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Fozzy Whittaker,RB,7,CAR,PHI,0,0,0,0,1,0,0,0,0,0,0.00
2015,REG,16,Fozzy Whittaker,RB,10,CAR,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Jeremy Langford,RB,10,CHI,LAR,20,73,4,1,9,7,109,1,0,0,33.70
2015,REG,2,Jeremy Langford,RB,9,CHI,LAC,18,72,4,1,4,3,70,0,0,0,23.70
2015,REG,3,Matt Forte,RB,6,CHI,DET,24,69,3,1,5,3,20,0,1,0,18.40
2015,REG,4,Jeremy Langford,RB,6,CHI,DET,5,10,2,1,2,1,17,0,0,0,9.20
2015,REG,5,Matt Forte,RB,8,CHI,MIN,10,41,4,0,4,4,28,0,0,0,8.90
2015,REG,6,Jeremy Langford,RB,8,CHI,MIN,12,46,4,0,1,0,0,0,0,0,4.60
2015,REG,7,Ka'Deem Carey,RB,10,CHI,LAR,14,56,4,0,0,0,0,0,1,1,3.60
2015,REG,8,Ka'Deem Carey,RB,9,CHI,LAC,7,28,4,0,0,0,0,0,0,0,2.80
2015,REG,9,Antone Smith,RB,9,CHI,LAC,1,11,11,0,0,0,0,0,0,0,1.10
2015,REG,10,Ka'Deem Carey,RB,6,CHI,DET,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Antone Smith,RB,8,CHI,MIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Antone Smith,RB,10,CHI,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Giovani Bernard,RB,6,CIN,BUF,8,50,6,1,2,1,23,0,0,0,13.80
2015,REG,2,Jeremy Hill,RB,6,CIN,BUF,16,56,4,0,1,1,13,1,0,0,13.40
2015,REG,3,Giovani Bernard,RB,10,CIN,HOU,8,36,5,0,8,5,43,0,0,0,10.40
2015,REG,4,Giovani Bernard,RB,9,CIN,CLE,13,72,6,0,1,1,14,0,0,0,9.10
2015,REG,5,Jeremy Hill,RB,8,CIN,PIT,15,60,4,0,1,1,8,0,0,0,7.30
2015,REG,6,Jeremy Hill,RB,9,CIN,CLE,15,52,4,0,1,1,0,0,0,0,5.70
2015,REG,7,Giovani Bernard,RB,8,CIN,PIT,1,12,12,0,3,2,22,0,0,0,4.40
2015,REG,8,Jeremy Hill,RB,10,CIN,HOU,7,15,2,0,3,3,5,0,0,0,3.50
2015,REG,9,Rex Burkhead,RB,9,CIN,CLE,0,0,0,0,1,1,7,0,0,0,1.20
2015,REG,10,Cedric Peerman,RB,6,CIN,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,11,Rex Burkhead,RB,6,CIN,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Cedric Peerman,RB,8,CIN,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Rex Burkhead,RB,8,CIN,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Cedric Peerman,RB,9,CIN,CLE,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Rex Burkhead,RB,10,CIN,HOU,0,0,0,0,1,0,0,0,0,0,0.00
2015,REG,16,Cedric Peerman,RB,10,CIN,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Duke Johnson,RB,7,CLE,LAR,6,17,3,0,7,7,73,0,0,0,12.50
2015,REG,2,Duke Johnson,RB,9,CLE,CIN,3,0,0,0,4,2,38,1,0,0,10.80
2015,REG,3,Duke Johnson,RB,8,CLE,ARI,1,3,3,0,2,2,68,0,0,0,8.10
2015,REG,4,Isaiah Crowell,RB,9,CLE,CIN,10,38,4,0,4,3,26,0,0,0,7.90
2015,REG,5,Duke Johnson,RB,6,CLE,DEN,9,38,4,0,4,3,18,0,0,0,7.10
2015,REG,6,Isaiah Crowell,RB,6,CLE,DEN,11,32,3,0,2,2,9,0,0,0,5.10
2015,REG,7,Robert Turbin,RB,7,CLE,LAR,5,30,6,0,2,2,8,0,0,0,4.80
2015,REG,8,Duke Johnson,RB,10,CLE,PIT,4,10,3,0,4,4,18,0,0,0,4.80
2015,REG,9,Isaiah Crowell,RB,8,CLE,ARI,10,14,1,0,2,1,12,0,0,0,3.10
2015,REG,10,Robert Turbin,RB,6,CLE,DEN,10,27,3,0,1,0,0,0,0,0,2.70
2015,REG,11,Isaiah Crowell,RB,7,CLE,LAR,8,9,1,0,0,0,0,0,0,0,0.90
2015,REG,12,Malcolm Johnson,RB,6,CLE,DEN,0,0,0,0,1,1,0,0,0,0,0.50
2015,REG,13,Isaiah Crowell,RB,10,CLE,PIT,6,-5,-1,0,2,1,4,0,0,0,0.40
2015,REG,14,Robert Turbin,RB,8,CLE,ARI,3,3,1,0,0,0,0,0,0,0,0.30
2015,REG,15,Shaun Draughn,RB,6,CLE,DEN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Malcolm Johnson,RB,7,CLE,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,17,Malcolm Johnson,RB,8,CLE,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,18,Malcolm Johnson,RB,9,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,19,Malcolm Johnson,RB,10,CLE,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,20,Glenn Winston,RB,10,CLE,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Darren McFadden,RB,7,DAL,NYG,29,152,5,1,2,2,10,0,0,0,23.20
2015,REG,2,Darren McFadden,RB,8,DAL,SEA,20,64,3,0,8,6,49,0,1,0,14.30
2015,REG,3,Darren McFadden,RB,9,DAL,PHI,27,117,4,0,2,1,5,0,0,0,12.70
2015,REG,4,Darren McFadden,RB,10,DAL,TB,17,32,2,0,4,3,26,0,0,0,7.30
2015,REG,5,Christine Michael,RB,7,DAL,NYG,5,18,4,0,1,1,2,0,0,0,2.50
2015,REG,6,Joseph Randle,RB,7,DAL,NYG,2,24,12,0,0,0,0,0,0,0,2.40
2015,REG,7,Christine Michael,RB,8,DAL,SEA,5,20,4,0,2,0,0,0,0,0,2.00
2015,REG,8,Christine Michael,RB,10,DAL,TB,3,8,3,0,0,0,0,0,0,0,0.80
2015,REG,9,Tyler Clutts,RB,7,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,10,Rod Smith,RB,8,DAL,SEA,0,0,0,0,1,0,0,0,0,0,0.00
2015,REG,11,Tyler Clutts,RB,8,DAL,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,12,Tyler Clutts,RB,9,DAL,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,13,Rod Smith,RB,9,DAL,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,14,Rod Smith,RB,10,DAL,TB,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,15,Tyler Clutts,RB,10,DAL,TB,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,16,Keith Smith,RB,10,DAL,TB,0,0,0,0,0,0,0,0,0,0,0.00
2015,REG,1,Ronnie Hillman,RB,8,DEN,GB,19,60,3,2,2,1,-5,0,0,0,18.00
2015,REG,2,CJ Anderson,RB,8,DEN,GB,14,101,7,1,1,1,5,0,0,0,17.10
2015,REG,3,Ronnie Hillman,RB,6,DEN,CLE,20,111,6,0,5,3,4,0,0,0,13.00
2015,REG,4,Ronnie Hillman,RB,10,DEN,KC,11,42,4,1,4,2,9,0,0,0,12.10
2015,REG,5,CJ Anderson,RB,6,DEN,CLE,13,41,3,0,4,4,25,0,0,0,8.60
2015,REG,6,CJ Anderson,RB,9,DEN,IND,7,34,5,0,2,1,4,0,0,0,4.30
