Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,Yds,TD,Fum,Lost,FantasyPts
2017,REG,8,Laquon Treadwell,WR,1,MIN,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70
2017,REG,9,Stacy Coley,WR,1,MIN,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Danny Amendola,WR,1,NE,KC,7,6,86,100,0,27,14,17,0,0,0,1,0,19.00
2017,REG,2,Chris Hogan,WR,2,NE,NO,6,5,83,78,1,27,13,16,0,0,0,0,0,18.80
2017,REG,3,Brandin Cooks,WR,1,NE,KC,7,3,43,88,0,54,13,29,0,0,0,0,0,11.80
2017,REG,4,Phillip Dorsett,WR,2,NE,NO,3,3,100,68,0,38,23,23,1,7,0,0,0,10.50
2017,REG,5,Brandin Cooks,WR,2,NE,NO,4,2,50,37,0,22,9,19,2,6,0,0,0,6.30
2017,REG,6,Chris Hogan,WR,1,NE,KC,5,1,20,8,0,8,2,8,3,17,0,0,0,3.50
2017,REG,7,Phillip Dorsett,WR,1,NE,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Brandon Coleman,WR,2,NO,NE,6,4,67,82,1,42,14,21,0,0,0,0,0,18.20
2017,REG,2,Michael Thomas,WR,2,NO,NE,10,5,50,89,0,33,9,18,0,0,0,0,0,13.90
2017,REG,3,Ted Ginn,WR,1,NO,MIN,5,4,80,53,0,27,11,13,1,5,0,0,0,9.80
2017,REG,4,Michael Thomas,WR,1,NO,MIN,8,5,63,45,0,14,6,9,0,0,0,0,0,9.50
2017,REG,5,Tommylee Lewis,WR,1,NO,MIN,3,2,67,52,0,52,17,26,0,0,0,0,0,7.20
2017,REG,6,Ted Ginn,WR,2,NO,NE,6,3,50,24,0,12,4,8,0,0,0,0,0,5.40
2017,REG,7,Brandon Coleman,WR,1,NO,MIN,3,2,67,13,0,9,4,7,0,0,0,0,0,3.30
2017,REG,8,Tommylee Lewis,WR,2,NO,NE,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60
2017,REG,1,Sterling Shepard,WR,1,NYG,DAL,8,7,88,44,0,12,6,6,1,6,0,1,0,12.00
2017,REG,2,Roger Lewis,WR,1,NYG,DAL,6,4,67,54,0,22,9,14,0,0,0,0,0,9.40
2017,REG,3,Odell Beckham Jr,WR,2,NYG,DET,5,4,80,36,0,16,7,9,0,0,0,0,0,7.60
2017,REG,4,Sterling Shepard,WR,2,NYG,DET,4,2,50,23,0,12,6,12,2,7,0,0,0,5.00
2017,REG,5,Roger Lewis,WR,2,NYG,DET,2,2,100,13,0,8,7,7,0,0,0,0,0,3.30
2017,REG,6,Brandon Marshall,WR,2,NYG,DET,5,1,20,17,0,17,3,17,0,0,0,0,0,2.70
2017,REG,7,Brandon Marshall,WR,1,NYG,DAL,4,1,25,10,0,10,3,10,0,0,0,0,0,2.00
2017,REG,8,Dwayne Harris,WR,1,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,9,Dwayne Harris,WR,2,NYG,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Jermaine Kearse,WR,2,NYJ,OAK,5,4,80,64,2,34,13,16,0,0,0,0,0,22.40
2017,REG,2,Jermaine Kearse,WR,1,NYJ,BUF,9,7,78,59,0,18,7,8,0,0,0,0,0,12.90
2017,REG,3,Robby Anderson,WR,1,NYJ,BUF,8,4,50,22,0,11,3,6,0,0,0,0,0,6.20
2017,REG,4,Robby Anderson,WR,2,NYJ,OAK,4,2,50,28,0,19,7,14,0,0,0,0,0,4.80
2017,REG,5,Jeremy Kerley,WR,2,NYJ,OAK,3,3,100,14,0,10,5,5,0,0,0,0,0,4.40
2017,REG,6,Ardarius Stewart,WR,1,NYJ,BUF,5,2,40,10,0,8,2,5,0,0,0,0,0,3.00
2017,REG,7,Neal Sterling,WR,2,NYJ,OAK,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
2017,REG,8,Charone Peake,WR,2,NYJ,OAK,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30
2017,REG,9,Charone Peake,WR,1,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
