Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPTarget,YdsPRec,Rush,Fum,Lost,FantasyPts
2008,POST,2,Calvin Johnson,WR,1,DET,ATL,7,107,0,0,20.7,0,0,0,0,,,
2008,POST,3,Roy Williams,WR,1,DET,ATL,3,47,1,0,13.7,0,0,0,0,,,
2008,POST,4,Calvin Johnson,WR,3,DET,SF,4,40,0,0,8,0,0,0,0,,,
2008,POST,5,Roy Williams,WR,2,DET,GB,3,48,0,0,7.8,0,0,0,0,,,
2008,POST,6,Mike Furrey,WR,2,DET,GB,2,22,0,0,4.2,0,0,0,1,,,
2008,POST,7,Roy Williams,WR,3,DET,SF,2,18,0,0,3.8,0,0,0,0,,,
2008,POST,8,Mike Furrey,WR,1,DET,ATL,2,14,0,0,3.4,0,0,0,0,,,
2008,POST,9,Mike Furrey,WR,3,DET,SF,2,8,0,0,2.8,0,0,0,0,,,
2008,POST,10,J Owens,WR,1,DET,ATL,0,0,0,0,0,0,0,0,0,,,
2008,POST,11,B Middleton,WR,2,DET,GB,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,J Owens,WR,2,DET,GB,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,B Middleton,WR,3,DET,SF,0,0,0,0,0,0,0,0,1,,,
2008,POST,14,J Owens,WR,3,DET,SF,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Greg Jennings,WR,4,GB,TB,6,109,2,0,31.9,0,0,0,0,,,
2008,POST,2,Greg Jennings,WR,2,GB,DET,6,167,0,0,25.7,0,0,0,0,,,
2008,POST,3,Greg Jennings,WR,3,GB,DAL,8,115,0,0,22.5,0,0,0,0,,,
2008,POST,4,Donald Driver,WR,2,GB,DET,7,52,1,0,18.2,0,0,0,0,,,
2008,POST,5,Greg Jennings,WR,1,GB,MIN,5,91,0,0,14.1,0,0,0,0,,,
2008,POST,6,James Jones,WR,2,GB,DET,4,29,1,0,12.9,0,0,0,0,,,
2008,POST,7,Donald Driver,WR,3,GB,DAL,4,76,0,0,11.6,0,0,0,0,,,
2008,POST,8,Jordy Nelson,WR,2,GB,DET,1,29,1,0,9.9,0,0,0,0,,,
2008,POST,9,Jordy Nelson,WR,3,GB,DAL,4,42,0,0,8.2,0,0,0,0,,,
2008,POST,10,Donald Driver,WR,1,GB,MIN,4,38,0,0,7.8,0,0,0,0,,,
2008,POST,11,Jordy Nelson,WR,4,GB,TB,4,31,0,0,7.1,0,0,0,0,,,
2008,POST,12,Ruvell Martin,WR,1,GB,MIN,1,13,0,0,2.3,0,0,0,0,,,
2008,POST,13,Donald Driver,WR,4,GB,TB,1,8,0,0,1.8,0,0,0,0,,,
2008,POST,14,Jordy Nelson,WR,1,GB,MIN,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,James Jones,WR,3,GB,DAL,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Ruvell Martin,WR,4,GB,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Kevin Walter,WR,4,HOU,JAX,8,76,2,0,27.6,0,0,0,0,,,
2008,POST,2,Andre Johnson,WR,1,HOU,PIT,10,112,0,0,24.2,0,0,0,0,,,
2008,POST,3,Kevin Walter,WR,1,HOU,PIT,3,41,1,0,13.1,0,0,0,0,,,
2008,POST,4,Andre Davis,WR,3,HOU,TEN,2,60,0,0,8,0,0,0,0,,,
2008,POST,5,Andre Johnson,WR,4,HOU,JAX,3,38,0,0,6.8,0,0,0,0,,,
2008,POST,6,Kevin Walter,WR,3,HOU,TEN,4,15,0,0,5.8,1,3,0,0,,,
2008,POST,7,Andre Johnson,WR,3,HOU,TEN,2,29,0,0,4.9,0,0,0,0,,,
2008,POST,8,Andre Davis,WR,4,HOU,JAX,1,14,0,0,2.4,0,0,0,0,,,
2008,POST,9,Jacoby Jones,WR,4,HOU,JAX,1,5,0,0,1.5,0,0,0,0,,,
2008,POST,10,David Anderson,WR,1,HOU,PIT,1,2,0,0,1.2,0,0,0,0,,,
2008,POST,11,W Demps,WR,3,HOU,TEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,W Demps,WR,1,HOU,PIT,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,W Demps,WR,4,HOU,JAX,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,Andre Davis,WR,1,HOU,PIT,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Jacoby Jones,WR,1,HOU,PIT,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Jacoby Jones,WR,3,HOU,TEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,David Anderson,WR,3,HOU,TEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,David Anderson,WR,4,HOU,JAX,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Anthony Gonzalez,WR,2,IND,MIN,9,137,0,0,25.7,0,0,0,0,,,
2008,POST,2,Reggie Wayne,WR,1,IND,CHI,10,86,1,0,24.6,0,0,0,0,,,
2008,POST,3,Reggie Wayne,WR,2,IND,MIN,5,93,1,0,20.3,0,0,0,0,,,
2008,POST,4,Marvin Harrison,WR,1,IND,CHI,8,76,0,1,14.6,0,0,0,1,,,
2008,POST,5,Marvin Harrison,WR,3,IND,JAX,4,40,1,0,14,0,0,0,0,,,
2008,POST,6,Reggie Wayne,WR,3,IND,JAX,3,74,0,0,10.4,0,0,0,0,,,
2008,POST,7,Anthony Gonzalez,WR,1,IND,CHI,5,48,0,0,9.8,0,0,0,0,,,
2008,POST,8,Anthony Gonzalez,WR,3,IND,JAX,2,37,0,0,5.7,0,0,0,0,,,
2008,POST,9,Marvin Harrison,WR,2,IND,MIN,1,16,0,0,2.6,0,0,0,0,,,
2008,POST,10,C Roby,WR,1,IND,CHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,11,Roy Hall,WR,1,IND,CHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,Pierre Garcon,WR,2,IND,MIN,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,Pierre Garcon,WR,3,IND,JAX,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,M Jones,WR,4,JAX,HOU,5,71,1,0,18.1,0,0,0,0,,,
2008,POST,2,M Jones,WR,1,JAX,TEN,6,80,0,0,14,0,0,0,0,,,
2008,POST,3,M Jones,WR,2,JAX,BUF,5,50,0,0,10,0,0,0,0,,,
2008,POST,4,Mike Sims-Walker,WR,4,JAX,HOU,5,46,0,0,9.6,0,0,0,0,,,
2008,POST,5,M Jones,WR,3,JAX,IND,5,43,0,0,9.3,0,0,0,0,,,
2008,POST,6,R Williams,WR,4,JAX,HOU,4,46,0,0,8.6,0,0,0,0,,,
2008,POST,7,R Williams,WR,2,JAX,BUF,4,36,0,0,7.6,0,0,0,0,,,
2008,POST,8,Dennis Northcutt,WR,2,JAX,BUF,3,36,0,0,6.6,0,0,0,0,,,
2008,POST,9,Dennis Northcutt,WR,1,JAX,TEN,2,19,0,0,3.9,0,0,0,0,,,
2008,POST,10,R Williams,WR,1,JAX,TEN,2,17,0,0,3.7,0,0,0,0,,,
2008,POST,11,Troy Williamson,WR,1,JAX,TEN,2,11,0,0,3.1,0,0,0,0,,,
2008,POST,12,Mike Sims-Walker,WR,3,JAX,IND,1,8,0,0,1.8,0,0,0,0,,,
2008,POST,13,J Porter,WR,4,JAX,HOU,1,6,0,0,1.6,0,0,0,0,,,
2008,POST,14,D Woods,WR,2,JAX,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Mike Sims-Walker,WR,2,JAX,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,R Williams,WR,3,JAX,IND,0,0,0,0,0,1,0,0,0,,,
2008,POST,17,Dennis Northcutt,WR,3,JAX,IND,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Dwayne Bowe,WR,1,KC,NE,5,49,1,0,15.9,0,0,0,0,,,
2008,POST,2,Dwayne Bowe,WR,4,KC,DEN,7,85,0,0,15.5,0,0,0,0,,,
2008,POST,3,Dwayne Bowe,WR,2,KC,OAK,6,90,0,0,15,0,0,0,0,,,
2008,POST,4,Dwayne Bowe,WR,3,KC,ATL,4,43,1,0,14.3,0,0,0,0,,,
2008,POST,5,Devard Darling,WR,1,KC,NE,1,68,0,0,7.8,0,0,0,0,,,
2008,POST,6,Jeff Webb,WR,1,KC,NE,2,10,0,0,3,0,0,0,0,,,
2008,POST,7,Jeff Webb,WR,4,KC,DEN,1,15,0,0,2.5,0,0,0,0,,,
2008,POST,8,Devard Darling,WR,3,KC,ATL,1,11,0,0,2.1,0,0,0,0,,,
2008,POST,9,Devard Darling,WR,2,KC,OAK,1,10,0,0,2,0,0,0,0,,,
2008,POST,10,W Franklin,WR,4,KC,DEN,1,8,0,0,1.8,0,0,0,0,,,
2008,POST,11,M Hagans,WR,3,KC,ATL,1,7,0,0,1.7,0,0,0,0,,,
2008,POST,12,M Hagans,WR,2,KC,OAK,0,0,0,0,0.4,1,2,0,0,,,
2008,POST,13,Jeff Webb,WR,2,KC,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,W Franklin,WR,3,KC,ATL,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Devard Darling,WR,4,KC,DEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Chris Chambers,WR,2,LAC,DEN,4,83,2,0,24.3,0,0,0,0,,,
2008,POST,2,Vincent Jackson,WR,1,LAC,CAR,3,47,1,0,13.7,0,0,0,0,,,
2008,POST,3,Vincent Jackson,WR,2,LAC,DEN,6,73,0,0,13.3,0,0,0,0,,,
2008,POST,4,Chris Chambers,WR,1,LAC,CAR,1,44,1,0,11.4,0,0,0,0,,,
2008,POST,5,Vincent Jackson,WR,3,LAC,NYJ,3,74,0,0,10.4,0,0,0,0,,,
2008,POST,6,Chris Chambers,WR,3,LAC,NYJ,1,27,1,0,9.7,0,0,0,0,,,
2008,POST,7,Vincent Jackson,WR,4,LAC,OAK,3,52,0,0,8.2,0,0,0,0,,,
2008,POST,8,Craig Davis,WR,3,LAC,NYJ,3,43,0,0,7.3,0,0,0,0,,,
2008,POST,9,Chris Chambers,WR,4,LAC,OAK,2,42,0,0,6.2,0,0,0,0,,,
2008,POST,10,Legedu Naanee,WR,2,LAC,DEN,1,6,0,0,3.6,0,0,0,0,,,
2008,POST,11,Jeremy Williams,WR,1,LAC,CAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,Legedu Naanee,WR,1,LAC,CAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,Malcom Floyd,WR,1,LAC,CAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,Kassim Osgood,WR,1,LAC,CAR,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Jeremy Williams,WR,2,LAC,DEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Malcom Floyd,WR,2,LAC,DEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Kassim Osgood,WR,2,LAC,DEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Craig Davis,WR,2,LAC,DEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,Jeremy Williams,WR,3,LAC,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,20,Legedu Naanee,WR,3,LAC,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,21,Malcom Floyd,WR,3,LAC,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,22,Kassim Osgood,WR,3,LAC,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,23,Jeremy Williams,WR,4,LAC,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,24,Legedu Naanee,WR,4,LAC,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,25,Malcom Floyd,WR,4,LAC,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,26,Kassim Osgood,WR,4,LAC,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,27,Craig Davis,WR,4,LAC,OAK,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Torry Holt,WR,2,LAR,NYG,6,76,1,0,19.6,0,0,0,0,,,
2008,POST,2,Donnie Avery,WR,4,LAR,BUF,3,22,0,0,14.9,1,37,1,0,,,
2008,POST,3,Torry Holt,WR,4,LAR,BUF,4,65,0,0,10.5,0,0,0,0,,,
2008,POST,4,D Looker,WR,3,LAR,SEA,1,21,1,0,9.1,0,0,0,0,,,
2008,POST,5,Torry Holt,WR,3,LAR,SEA,4,37,0,0,7.7,0,0,0,0,,,
2008,POST,6,Donnie Avery,WR,3,LAR,SEA,3,24,0,0,5.4,0,0,0,0,,,
2008,POST,7,D Looker,WR,2,LAR,NYG,2,29,0,0,4.9,0,0,0,0,,,
2008,POST,8,D Looker,WR,4,LAR,BUF,2,37,0,1,4.7,0,0,0,2,,,
2008,POST,9,D Hall,WR,1,LAR,PHI,3,13,0,0,3.9,1,-4,0,0,,,
2008,POST,10,D Hall,WR,2,LAR,NYG,2,13,0,0,3.3,1,0,0,0,,,
2008,POST,11,D Looker,WR,1,LAR,PHI,1,21,0,0,3.1,0,0,0,0,,,
2008,POST,12,Torry Holt,WR,1,LAR,PHI,1,9,0,0,1.9,0,0,0,0,,,
2008,POST,13,D Hall,WR,3,LAR,SEA,1,8,0,0,1.8,0,0,0,0,,,
2008,POST,14,D Bennett,WR,1,LAR,PHI,1,4,0,0,1.4,0,0,0,0,,,
2008,POST,15,D Hall,WR,4,LAR,BUF,0,0,0,0,1.3,2,13,0,0,,,
2008,POST,16,A Becht,WR,1,LAR,PHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Dwight Jones,WR,1,LAR,PHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Keenan Burton,WR,1,LAR,PHI,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,A Becht,WR,2,LAR,NYG,0,0,0,0,0,0,0,0,0,,,
2008,POST,20,Dwight Jones,WR,2,LAR,NYG,0,0,0,0,0,0,0,0,0,,,
2008,POST,21,Keenan Burton,WR,2,LAR,NYG,0,0,0,0,0,0,0,0,0,,,
2008,POST,22,Donnie Avery,WR,2,LAR,NYG,0,0,0,0,0,0,0,0,0,,,
2008,POST,23,Dwight Jones,WR,3,LAR,SEA,0,0,0,0,0,0,0,0,0,,,
2008,POST,24,E Kennison,WR,3,LAR,SEA,0,0,0,0,0,0,0,0,0,,,
2008,POST,25,A Becht,WR,3,LAR,SEA,0,0,0,0,0,0,0,0,0,,,
2008,POST,26,A Becht,WR,4,LAR,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,27,Dwight Jones,WR,4,LAR,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,28,E Kennison,WR,4,LAR,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Greg Camarillo,WR,3,MIA,NE,4,60,0,0,10,0,0,0,0,,,
2008,POST,2,Ted Ginn,WR,3,MIA,NE,5,49,0,0,9.9,0,0,0,1,,,
2008,POST,3,Greg Camarillo,WR,2,MIA,ARI,4,49,0,0,8.9,0,0,0,0,,,
2008,POST,4,D Hagan,WR,2,MIA,ARI,3,51,0,0,8.1,0,0,0,0,,,
2008,POST,5,Greg Camarillo,WR,1,MIA,NYJ,3,37,0,0,6.7,0,0,0,0,,,
2008,POST,6,Davone Bess,WR,2,MIA,ARI,2,13,0,0,4.6,1,13,0,0,,,
2008,POST,7,Ted Ginn,WR,1,MIA,NYJ,2,17,0,0,3.9,1,2,0,1,,,
2008,POST,8,Ted Ginn,WR,2,MIA,ARI,1,9,0,0,1.9,0,0,0,0,,,
2008,POST,9,Davone Bess,WR,1,MIA,NYJ,1,8,0,0,1.8,0,0,0,0,,,
2008,POST,10,Davone Bess,WR,3,MIA,NE,1,4,0,0,1.4,0,0,0,0,,,
2008,POST,11,Brandon London,WR,1,MIA,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,D Hagan,WR,1,MIA,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,D Hagan,WR,3,MIA,NE,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Bobby Wade,WR,4,MIN,TEN,7,75,0,0,14.5,0,0,0,1,,,
2008,POST,2,Bernard Berrian,WR,4,MIN,TEN,5,78,0,0,12.8,0,0,0,0,,,
2008,POST,3,Sidney Rice,WR,1,MIN,GB,2,31,1,0,11.1,0,0,0,0,,,
2008,POST,4,Bernard Berrian,WR,3,MIN,CAR,3,79,0,0,10.9,0,0,0,0,,,
2008,POST,5,Bobby Wade,WR,2,MIN,IND,3,42,0,0,7.2,0,0,0,0,,,
2008,POST,6,Bernard Berrian,WR,1,MIN,GB,3,38,0,0,6.8,0,0,0,0,,,
2008,POST,7,Bobby Wade,WR,3,MIN,CAR,3,35,0,0,6.5,0,0,0,0,,,
2008,POST,8,A Allison,WR,2,MIN,IND,2,37,0,0,5.8,1,1,0,0,,,
2008,POST,9,A Allison,WR,4,MIN,TEN,2,23,0,0,4.3,0,0,0,0,,,
2008,POST,10,R Ferguson,WR,3,MIN,CAR,1,9,0,0,1.9,0,0,0,0,,,
2008,POST,11,Sidney Rice,WR,4,MIN,TEN,1,6,0,0,1.6,0,0,0,0,,,
2008,POST,12,A Allison,WR,3,MIN,CAR,1,5,0,0,1.5,0,0,0,1,,,
2008,POST,13,Bobby Wade,WR,1,MIN,GB,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,A Allison,WR,1,MIN,GB,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,R Ferguson,WR,1,MIN,GB,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Bernard Berrian,WR,2,MIN,IND,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Sidney Rice,WR,2,MIN,IND,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,R Ferguson,WR,2,MIN,IND,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,R Ferguson,WR,4,MIN,TEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Randy Moss,WR,1,NE,KC,6,116,1,1,25.6,0,0,0,1,,,
2008,POST,2,Jabar Gaffney,WR,3,NE,MIA,6,51,1,0,17.1,0,0,0,0,,,
2008,POST,3,Wes Welker,WR,2,NE,NYJ,7,72,0,0,14.2,0,0,0,0,,,
2008,POST,4,Wes Welker,WR,3,NE,MIA,6,55,0,0,13.4,1,19,0,0,,,
2008,POST,5,Wes Welker,WR,1,NE,KC,6,51,0,1,10.1,0,0,0,1,,,
2008,POST,6,Randy Moss,WR,3,NE,MIA,4,25,0,0,6.5,0,0,0,0,,,
2008,POST,7,Randy Moss,WR,2,NE,NYJ,2,22,0,0,4.2,0,0,0,0,,,
2008,POST,8,Sam Aiken,WR,3,NE,MIA,1,9,0,0,1.9,0,0,0,0,,,
2008,POST,9,Kelley Washington,WR,1,NE,KC,1,3,0,0,1.3,0,0,0,0,,,
2008,POST,10,D O'Neal,WR,2,NE,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,11,D O'Neal,WR,1,NE,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,D O'Neal,WR,3,NE,MIA,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,Jabar Gaffney,WR,1,NE,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,Matthew Slater,WR,1,NE,KC,0,0,0,0,0,0,0,0,1,,,
2008,POST,15,Jabar Gaffney,WR,2,NE,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Kelley Washington,WR,2,NE,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Matthew Slater,WR,2,NE,NYJ,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Matthew Slater,WR,3,NE,MIA,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Lance Moore,WR,4,NO,SF,7,101,2,0,32.1,0,0,0,0,,,
2008,POST,2,Robert Meachem,WR,4,NO,SF,2,99,1,0,17.9,0,0,0,0,,,
2008,POST,3,Devery Henderson,WR,1,NO,TB,1,84,1,0,15.4,0,0,0,0,,,
2008,POST,4,Lance Moore,WR,3,NO,DEN,7,78,0,0,14.8,0,0,0,0,,,
2008,POST,5,D Patten,WR,1,NO,TB,1,39,1,0,10.9,0,0,0,0,,,
2008,POST,6,Robert Meachem,WR,3,NO,DEN,2,86,0,0,10.6,0,0,0,0,,,
2008,POST,7,D Patten,WR,2,NO,WAS,5,55,0,0,10.5,0,0,0,0,,,
2008,POST,8,Devery Henderson,WR,4,NO,SF,1,81,0,0,9.1,0,0,0,0,,,
2008,POST,9,Robert Meachem,WR,2,NO,WAS,1,19,1,0,8.9,0,0,0,0,,,
2008,POST,10,Devery Henderson,WR,3,NO,DEN,2,42,0,0,6.2,0,0,0,0,,,
2008,POST,11,Marques Colston,WR,1,NO,TB,3,26,0,0,5.6,0,0,0,0,,,
2008,POST,12,Lance Moore,WR,1,NO,TB,2,17,0,0,3.7,0,0,0,0,,,
2008,POST,13,D Patten,WR,3,NO,DEN,2,12,0,0,3.2,0,0,0,0,,,
2008,POST,14,D Patten,WR,4,NO,SF,1,21,0,0,3.1,0,0,0,0,,,
2008,POST,15,Devery Henderson,WR,2,NO,WAS,2,6,0,0,2.6,0,0,0,0,,,
2008,POST,16,Lance Moore,WR,2,NO,WAS,1,7,0,0,1.7,0,0,0,0,,,
2008,POST,17,T Copper,WR,1,NO,TB,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,T Copper,WR,2,NO,WAS,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,T Copper,WR,4,NO,SF,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Plaxico Burress,WR,1,NYG,WAS,10,133,0,0,26.3,0,0,0,0,,,
2008,POST,2,Plaxico Burress,WR,2,NYG,LAR,5,81,1,0,19.1,0,0,0,0,,,
2008,POST,3,Steve Smith,WR,3,NYG,CIN,7,60,0,0,13,0,0,0,0,,,
2008,POST,4,Domenik Hixon,WR,2,NYG,LAR,3,60,0,0,9,0,0,0,0,,,
2008,POST,5,Plaxico Burress,WR,3,NYG,CIN,3,45,0,0,7.5,0,0,0,0,,,
2008,POST,6,Domenik Hixon,WR,3,NYG,CIN,3,29,0,0,5.9,0,0,0,0,,,
2008,POST,7,Steve Smith,WR,2,NYG,LAR,2,19,0,0,3.9,0,0,0,0,,,
2008,POST,8,Steve Smith,WR,1,NYG,WAS,2,15,0,0,3.5,0,0,0,0,,,
2008,POST,9,Sinorice Moss,WR,1,NYG,WAS,1,23,0,0,3.3,0,0,0,0,,,
2008,POST,10,Domenik Hixon,WR,1,NYG,WAS,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Laveranues Coles,WR,4,NYJ,ARI,8,105,3,0,39.5,0,0,0,0,,,
2008,POST,2,Jerricho Cotchery,WR,4,NYJ,ARI,4,67,2,0,22.7,0,0,0,0,,,
2008,POST,3,Laveranues Coles,WR,3,NYJ,LAC,6,75,1,0,19.5,0,0,0,0,,,
2008,POST,4,Jerricho Cotchery,WR,3,NYJ,LAC,10,76,0,0,17.6,0,0,0,0,,,
2008,POST,5,Jerricho Cotchery,WR,1,NYJ,MIA,3,80,1,0,17,0,0,0,0,,,
2008,POST,6,Chansi Stuckey,WR,3,NYJ,LAC,6,42,1,0,16.2,0,0,0,0,,,
2008,POST,7,Chansi Stuckey,WR,2,NYJ,NE,4,43,1,0,14.3,0,0,0,0,,,
2008,POST,8,Chansi Stuckey,WR,1,NYJ,MIA,2,37,1,0,11.7,0,0,0,0,,,
2008,POST,9,Laveranues Coles,WR,2,NYJ,NE,3,72,0,0,10.2,0,0,0,0,,,
2008,POST,10,Chansi Stuckey,WR,4,NYJ,ARI,2,12,0,0,3.2,0,0,0,0,,,
2008,POST,11,Jerricho Cotchery,WR,2,NYJ,NE,1,20,0,0,3,0,0,0,0,,,
2008,POST,12,Brad Smith,WR,4,NYJ,ARI,0,0,0,0,1.7,1,17,0,0,,,
2008,POST,13,Laveranues Coles,WR,1,NYJ,MIA,1,5,0,0,1.5,0,0,0,0,,,
2008,POST,14,Wallace Wright,WR,1,NYJ,MIA,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Brad Smith,WR,1,NYJ,MIA,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,Wallace Wright,WR,2,NYJ,NE,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Brad Smith,WR,2,NYJ,NE,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Wallace Wright,WR,3,NYJ,LAC,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,Brad Smith,WR,3,NYJ,LAC,0,0,0,0,0,0,0,0,0,,,
2008,POST,20,Wallace Wright,WR,4,NYJ,ARI,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,JohnnieLee Higgins,WR,3,OAK,BUF,1,84,1,0,15.4,0,0,0,0,,,
2008,POST,2,A Lelie,WR,1,OAK,DEN,3,37,1,0,12.7,0,0,0,0,,,
2008,POST,3,R Curry,WR,1,OAK,DEN,2,18,1,0,9.8,0,0,0,0,,,
2008,POST,4,JohnnieLee Higgins,WR,4,OAK,LAC,4,35,0,0,7.5,0,0,0,0,,,
2008,POST,5,Javon Walker,WR,4,OAK,LAC,2,34,0,0,5.4,0,0,0,0,,,
2008,POST,6,Chaz Schilens,WR,1,OAK,DEN,2,29,0,0,4.9,0,0,0,0,,,
2008,POST,7,Javon Walker,WR,3,OAK,BUF,2,18,0,0,3.8,0,0,0,0,,,
2008,POST,8,A Lelie,WR,3,OAK,BUF,1,23,0,0,3.3,0,0,0,0,,,
2008,POST,9,A Lelie,WR,2,OAK,KC,1,11,0,0,2.1,0,0,0,0,,,
2008,POST,10,R Curry,WR,4,OAK,LAC,1,11,0,0,2.1,0,0,0,0,,,
2008,POST,11,JohnnieLee Higgins,WR,1,OAK,DEN,0,0,0,0,0,0,0,0,0,,,
2008,POST,12,Javon Walker,WR,2,OAK,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,13,R Curry,WR,2,OAK,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,14,JohnnieLee Higgins,WR,2,OAK,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,15,Chaz Schilens,WR,2,OAK,KC,0,0,0,0,0,0,0,0,0,,,
2008,POST,16,R Curry,WR,3,OAK,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,17,Chaz Schilens,WR,3,OAK,BUF,0,0,0,0,0,0,0,0,0,,,
2008,POST,18,Chaz Schilens,WR,4,OAK,LAC,0,0,0,0,0,0,0,0,0,,,
2008,POST,19,A Lelie,WR,4,OAK,LAC,0,0,0,0,0,0,0,0,0,,,
2008,POST,1,Hank Baskett,WR,1,PHI,LAR,2,102,1,0,21.2,0,0,0,0,,,
2008,POST,2,DeSean Jackson,WR,4,PHI,CHI,5,71,1,1,20.6,2,35,0,1,,,
2008,POST,3,DeSean Jackson,WR,2,PHI,DAL,6,110,0,0,20,0,0,0,1,,,
2008,POST,4,DeSean Jackson,WR,1,PHI,LAR,6,106,0,0,19.6,0,0,0,0,,,
2008,POST,5,G Lewis,WR,1,PHI,LAR,5,104,0,0,18.4,0,0,0,0,,,
2008,POST,6,Hank Baskett,WR,3,PHI,PIT,8,85,0,0,16.5,0,0,0,0,,,
2008,POST,7,Reggie Brown,WR,4,PHI,CHI,6,79,0,0,13.9,0,0,0,0,,,
2008,POST,8,DeSean Jackson,WR,3,PHI,PIT,5,40,0,0,9.1,1,1,0,0,,,
2008,POST,9,Jason Avant,WR,1,PHI,LAR,3,45,0,0,7.5,0,0,0,0,,,
2008,POST,10,Jason Avant,WR,4,PHI,CHI,4,29,0,0,6.9,0,0,0,0,,,
2008,POST,11,G Lewis,WR,2,PHI,DAL,3,36,0,0,6.6,0,0,0,0,,,
